borrow_id,date,season,year,month,hour,is_holiday,weekday,is_workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_users,suhu
10272,2012-03-09,spring,1,3,1,Tidak,Jum'at,Ya,Light Snow/Rain,18.32,0.5303,0.52,0.4925,4,22,26,sedang
10273,2012-03-09,spring,1,3,2,Tidak,Jum'at,Ya,Light Snow/Rain,14.56,0.4697,0.77,0.4179,2,9,11,dingin
10274,2012-03-09,spring,1,3,3,Tidak,Jum'at,Ya,Clear/Few clouds,13.62,0.4545,0.77,0.5224,0,7,7,dingin
10275,2012-03-09,spring,1,3,4,Tidak,Jum'at,Ya,Light Snow/Rain,10.8,0.4091,0.66,0.2836,0,1,1,dingin
10276,2012-03-09,spring,1,3,5,Tidak,Jum'at,Ya,Light Snow/Rain,10.8,0.4091,0.66,0.2836,2,27,29,dingin
10277,2012-03-09,spring,1,3,6,Tidak,Jum'at,Ya,Mist + Cloudy,10.8,0.4091,0.5,0.3582,2,83,85,dingin
10278,2012-03-09,spring,1,3,7,Tidak,Jum'at,Ya,Mist + Cloudy,9.86,0.3939,0.4,0.2985,6,262,268,dingin
10279,2012-03-09,spring,1,3,8,Tidak,Jum'at,Ya,Mist + Cloudy,7.98,0.2879,0.42,0.5224,17,484,501,dingin
10280,2012-03-09,spring,1,3,9,Tidak,Jum'at,Ya,Mist + Cloudy,7.98,0.2879,0.42,0.5224,17,267,284,dingin
10281,2012-03-09,spring,1,3,10,Tidak,Jum'at,Ya,Mist + Cloudy,7.98,0.2879,0.36,0.4925,14,145,159,dingin
10282,2012-03-09,spring,1,3,11,Tidak,Jum'at,Ya,Mist + Cloudy,8.92,0.3333,0.34,0.3582,17,170,187,dingin
10283,2012-03-09,spring,1,3,12,Tidak,Jum'at,Ya,Clear/Few clouds,8.92,0.3333,0.34,0.4179,27,174,201,dingin
10284,2012-03-09,spring,1,3,13,Tidak,Jum'at,Ya,Mist + Cloudy,9.86,0.3939,0.29,0.3881,49,175,224,dingin
10285,2012-03-09,spring,1,3,14,Tidak,Jum'at,Ya,Clear/Few clouds,11.74,0.4242,0.28,0.4627,49,129,178,dingin
10286,2012-03-09,spring,1,3,15,Tidak,Jum'at,Ya,Clear/Few clouds,13.62,0.4545,0.24,0.2537,50,188,238,dingin
10287,2012-03-09,spring,1,3,16,Tidak,Jum'at,Ya,Clear/Few clouds,14.56,0.4697,0.23,0.4179,51,292,343,dingin
10288,2012-03-09,spring,1,3,17,Tidak,Jum'at,Ya,Clear/Few clouds,13.62,0.4545,0.24,0.3881,68,498,566,dingin
10289,2012-03-09,spring,1,3,18,Tidak,Jum'at,Ya,Clear/Few clouds,12.68,0.4394,0.26,0.5224,30,440,470,dingin
10290,2012-03-09,spring,1,3,19,Tidak,Jum'at,Ya,Clear/Few clouds,11.74,0.4242,0.28,0.6119,12,232,244,dingin
10291,2012-03-09,spring,1,3,20,Tidak,Jum'at,Ya,Clear/Few clouds,9.86,0.3939,0.32,0.3582,3,156,159,dingin
10292,2012-03-09,spring,1,3,21,Tidak,Jum'at,Ya,Clear/Few clouds,8.92,0.3333,0.34,0.3284,8,133,141,dingin
10293,2012-03-09,spring,1,3,22,Tidak,Jum'at,Ya,Clear/Few clouds,7.98,0.2879,0.31,0.4925,7,100,107,dingin
10294,2012-03-09,spring,1,3,23,Tidak,Jum'at,Ya,Clear/Few clouds,7.04,0.303,0.33,0.2985,9,77,86,dingin
10295,2012-03-10,spring,1,3,0,Tidak,Sabtu,Bukan,Clear/Few clouds,6.1,0.2727,0.36,0.3582,9,68,77,dingin
10296,2012-03-10,spring,1,3,1,Tidak,Sabtu,Bukan,Clear/Few clouds,6.1,0.2879,0.36,0.2537,1,50,51,dingin
10297,2012-03-10,spring,1,3,2,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2424,0.41,0.2537,12,30,42,dingin
10298,2012-03-10,spring,1,3,3,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2273,0.41,0.2985,0,16,16,dingin
10299,2012-03-10,spring,1,3,4,Tidak,Sabtu,Bukan,Clear/Few clouds,3.28,0.2121,0.41,0.3582,1,3,4,dingin
10300,2012-03-10,spring,1,3,5,Tidak,Sabtu,Bukan,Clear/Few clouds,2.34,0.2121,0.42,0.2836,3,7,10,dingin
10301,2012-03-10,spring,1,3,6,Tidak,Sabtu,Bukan,Clear/Few clouds,2.34,0.2121,0.44,0.2836,1,11,12,dingin
10302,2012-03-10,spring,1,3,7,Tidak,Sabtu,Bukan,Clear/Few clouds,2.34,0.2121,0.44,0.2537,4,36,40,dingin
10303,2012-03-10,spring,1,3,8,Tidak,Sabtu,Bukan,Clear/Few clouds,2.34,0.2121,0.44,0.2985,15,96,111,dingin
10304,2012-03-10,spring,1,3,9,Tidak,Sabtu,Bukan,Clear/Few clouds,3.28,0.2121,0.41,0.3284,21,127,148,dingin
10305,2012-03-10,spring,1,3,10,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2273,0.35,0.4179,47,176,223,dingin
10306,2012-03-10,spring,1,3,11,Tidak,Sabtu,Bukan,Clear/Few clouds,6.1,0.2727,0.33,0.3284,56,218,274,dingin
10307,2012-03-10,spring,1,3,12,Tidak,Sabtu,Bukan,Clear/Few clouds,6.1,0.2727,0.33,0.3284,88,241,329,dingin
10308,2012-03-10,spring,1,3,13,Tidak,Sabtu,Bukan,Clear/Few clouds,7.04,0.303,0.29,0.2836,89,268,357,dingin
10309,2012-03-10,spring,1,3,14,Tidak,Sabtu,Bukan,Clear/Few clouds,7.98,0.3182,0.27,0.2836,117,262,379,dingin
10310,2012-03-10,spring,1,3,15,Tidak,Sabtu,Bukan,Clear/Few clouds,7.98,0.3636,0.25,0.0,132,274,406,dingin
10311,2012-03-10,spring,1,3,16,Tidak,Sabtu,Bukan,Clear/Few clouds,8.92,0.3636,0.23,0.0,115,275,390,dingin
10312,2012-03-10,spring,1,3,17,Tidak,Sabtu,Bukan,Clear/Few clouds,8.92,0.3788,0.23,0.0,104,250,354,dingin
10313,2012-03-10,spring,1,3,18,Tidak,Sabtu,Bukan,Clear/Few clouds,8.92,0.3636,0.21,0.0896,67,230,297,dingin
10314,2012-03-10,spring,1,3,19,Tidak,Sabtu,Bukan,Clear/Few clouds,7.98,0.3636,0.25,0.0,25,159,184,dingin
10315,2012-03-10,spring,1,3,20,Tidak,Sabtu,Bukan,Clear/Few clouds,7.04,0.3333,0.33,0.1343,20,101,121,dingin
10316,2012-03-10,spring,1,3,21,Tidak,Sabtu,Bukan,Clear/Few clouds,6.1,0.2879,0.39,0.2239,16,94,110,dingin
10317,2012-03-10,spring,1,3,22,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2576,0.44,0.1642,19,81,100,dingin
10318,2012-03-10,spring,1,3,23,Tidak,Sabtu,Bukan,Clear/Few clouds,4.22,0.2576,0.41,0.194,6,77,83,dingin
10319,2012-03-11,spring,1,3,0,Tidak,Minggu,Bukan,Clear/Few clouds,4.22,0.2879,0.44,0.0896,7,62,69,dingin
10320,2012-03-11,spring,1,3,1,Tidak,Minggu,Bukan,Clear/Few clouds,3.28,0.2424,0.52,0.1642,4,57,61,dingin
10321,2012-03-11,spring,1,3,3,Tidak,Minggu,Bukan,Clear/Few clouds,3.28,0.2424,0.6,0.1343,15,51,66,dingin
10322,2012-03-11,spring,1,3,4,Tidak,Minggu,Bukan,Clear/Few clouds,3.28,0.2424,0.6,0.1343,7,15,22,dingin
10323,2012-03-11,spring,1,3,5,Tidak,Minggu,Bukan,Clear/Few clouds,3.28,0.2424,0.6,0.1642,2,5,7,dingin
10324,2012-03-11,spring,1,3,6,Tidak,Minggu,Bukan,Clear/Few clouds,3.28,0.2424,0.7,0.1642,2,8,10,dingin
10325,2012-03-11,spring,1,3,7,Tidak,Minggu,Bukan,Clear/Few clouds,2.34,0.2273,0.69,0.1343,2,15,17,dingin
10326,2012-03-11,spring,1,3,8,Tidak,Minggu,Bukan,Clear/Few clouds,2.34,0.2273,0.69,0.1343,4,68,72,dingin
10327,2012-03-11,spring,1,3,9,Tidak,Minggu,Bukan,Clear/Few clouds,4.22,0.2576,0.6,0.2239,20,70,90,dingin
10328,2012-03-11,spring,1,3,10,Tidak,Minggu,Bukan,Clear/Few clouds,7.04,0.303,0.49,0.2836,71,147,218,dingin
10329,2012-03-11,spring,1,3,11,Tidak,Minggu,Bukan,Clear/Few clouds,8.92,0.3333,0.43,0.2836,90,209,299,dingin
10330,2012-03-11,spring,1,3,12,Tidak,Minggu,Bukan,Clear/Few clouds,10.8,0.4091,0.37,0.2985,146,264,410,dingin
10331,2012-03-11,spring,1,3,13,Tidak,Minggu,Bukan,Clear/Few clouds,11.74,0.4242,0.41,0.2985,176,288,464,dingin
10332,2012-03-11,spring,1,3,14,Tidak,Minggu,Bukan,Clear/Few clouds,13.62,0.4545,0.31,0.2836,212,289,501,dingin
10333,2012-03-11,spring,1,3,15,Tidak,Minggu,Bukan,Clear/Few clouds,15.5,0.4848,0.29,0.2985,201,286,487,dingin
10334,2012-03-11,spring,1,3,16,Tidak,Minggu,Bukan,Clear/Few clouds,15.5,0.4848,0.31,0.3582,208,301,509,dingin
10335,2012-03-11,spring,1,3,17,Tidak,Minggu,Bukan,Clear/Few clouds,16.44,0.5,0.27,0.2985,199,299,498,sedang
10336,2012-03-11,spring,1,3,18,Tidak,Minggu,Bukan,Clear/Few clouds,16.44,0.5,0.29,0.2836,133,256,389,sedang
10337,2012-03-11,spring,1,3,19,Tidak,Minggu,Bukan,Clear/Few clouds,15.5,0.4848,0.31,0.2836,55,203,258,dingin
10338,2012-03-11,spring,1,3,20,Tidak,Minggu,Bukan,Clear/Few clouds,12.68,0.4394,0.47,0.2239,42,129,171,dingin
10339,2012-03-11,spring,1,3,21,Tidak,Minggu,Bukan,Clear/Few clouds,11.74,0.4242,0.54,0.2239,37,110,147,dingin
10340,2012-03-11,spring,1,3,22,Tidak,Minggu,Bukan,Clear/Few clouds,10.8,0.4091,0.54,0.194,13,81,94,dingin
10341,2012-03-11,spring,1,3,23,Tidak,Minggu,Bukan,Clear/Few clouds,10.8,0.4091,0.5,0.1642,12,40,52,dingin
10342,2012-03-12,spring,1,3,0,Tidak,Senin,Ya,Clear/Few clouds,9.86,0.3939,0.54,0.194,4,20,24,dingin
10343,2012-03-12,spring,1,3,1,Tidak,Senin,Ya,Clear/Few clouds,9.86,0.3939,0.5,0.1343,1,9,10,dingin
10344,2012-03-12,spring,1,3,2,Tidak,Senin,Ya,Clear/Few clouds,9.86,0.3939,0.54,0.1045,4,5,9,dingin
10345,2012-03-12,spring,1,3,3,Tidak,Senin,Ya,Clear/Few clouds,8.92,0.3485,0.5,0.1343,0,2,2,dingin
10346,2012-03-12,spring,1,3,4,Tidak,Senin,Ya,Clear/Few clouds,7.98,0.3333,0.61,0.194,0,3,3,dingin
10347,2012-03-12,spring,1,3,5,Tidak,Senin,Ya,Clear/Few clouds,7.98,0.3333,0.61,0.194,1,15,16,dingin
10348,2012-03-12,spring,1,3,6,Tidak,Senin,Ya,Clear/Few clouds,7.98,0.3485,0.57,0.1045,2,86,88,dingin
10349,2012-03-12,spring,1,3,7,Tidak,Senin,Ya,Clear/Few clouds,7.98,0.3485,0.53,0.1045,9,259,268,dingin
10350,2012-03-12,spring,1,3,8,Tidak,Senin,Ya,Clear/Few clouds,7.98,0.3333,0.61,0.1343,17,547,564,dingin
10351,2012-03-12,spring,1,3,9,Tidak,Senin,Ya,Clear/Few clouds,9.86,0.3939,0.54,0.1642,21,260,281,dingin
10352,2012-03-12,spring,1,3,10,Tidak,Senin,Ya,Clear/Few clouds,10.8,0.4091,0.5,0.2239,39,98,137,dingin
10353,2012-03-12,spring,1,3,11,Tidak,Senin,Ya,Clear/Few clouds,12.68,0.4394,0.44,0.2239,39,111,150,dingin
10354,2012-03-12,spring,1,3,12,Tidak,Senin,Ya,Clear/Few clouds,14.56,0.4697,0.39,0.2239,59,162,221,dingin
10355,2012-03-12,spring,1,3,13,Tidak,Senin,Ya,Mist + Cloudy,17.38,0.5152,0.32,0.2537,74,176,250,sedang
10356,2012-03-12,spring,1,3,14,Tidak,Senin,Ya,Mist + Cloudy,19.26,0.5455,0.32,0.2836,76,145,221,sedang
10357,2012-03-12,spring,1,3,15,Tidak,Senin,Ya,Clear/Few clouds,18.32,0.5303,0.4,0.1343,74,159,233,sedang
10358,2012-03-12,spring,1,3,16,Tidak,Senin,Ya,Clear/Few clouds,21.14,0.6212,0.35,0.4478,77,255,332,sedang
10359,2012-03-12,spring,1,3,17,Tidak,Senin,Ya,Mist + Cloudy,21.14,0.6212,0.38,0.4179,87,557,644,sedang
10360,2012-03-12,spring,1,3,18,Tidak,Senin,Ya,Mist + Cloudy,20.2,0.6212,0.43,0.194,89,623,712,sedang
10361,2012-03-12,spring,1,3,19,Tidak,Senin,Ya,Mist + Cloudy,18.32,0.5303,0.49,0.2239,67,379,446,sedang
10362,2012-03-12,spring,1,3,20,Tidak,Senin,Ya,Mist + Cloudy,18.32,0.5303,0.49,0.2239,49,237,286,sedang
10363,2012-03-12,spring,1,3,21,Tidak,Senin,Ya,Mist + Cloudy,17.38,0.5152,0.56,0.2239,22,183,205,sedang
10364,2012-03-12,spring,1,3,22,Tidak,Senin,Ya,Mist + Cloudy,18.32,0.5303,0.56,0.2239,17,116,133,sedang
10365,2012-03-12,spring,1,3,23,Tidak,Senin,Ya,Clear/Few clouds,18.32,0.5303,0.56,0.2239,10,53,63,sedang
10366,2012-03-13,spring,1,3,0,Tidak,Selasa,Ya,Mist + Cloudy,18.32,0.5303,0.52,0.194,5,21,26,sedang
10367,2012-03-13,spring,1,3,1,Tidak,Selasa,Ya,Mist + Cloudy,16.44,0.5,0.59,0.2239,2,14,16,sedang
10368,2012-03-13,spring,1,3,2,Tidak,Selasa,Ya,Light Snow/Rain,16.44,0.5,0.72,0.2985,0,1,1,sedang
10369,2012-03-13,spring,1,3,3,Tidak,Selasa,Ya,Light Snow/Rain,16.44,0.5,0.72,0.2985,0,2,2,sedang
10370,2012-03-13,spring,1,3,4,Tidak,Selasa,Ya,Mist + Cloudy,13.62,0.4545,0.82,0.194,0,1,1,dingin
10371,2012-03-13,spring,1,3,5,Tidak,Selasa,Ya,Mist + Cloudy,13.62,0.4545,0.82,0.194,0,24,24,dingin
10372,2012-03-13,spring,1,3,6,Tidak,Selasa,Ya,Light Snow/Rain,13.62,0.4545,0.82,0.194,5,108,113,dingin
10373,2012-03-13,spring,1,3,7,Tidak,Selasa,Ya,Mist + Cloudy,13.62,0.4545,0.82,0.2836,16,292,308,dingin
10374,2012-03-13,spring,1,3,8,Tidak,Selasa,Ya,Clear/Few clouds,13.62,0.4545,0.82,0.2836,22,571,593,dingin
10375,2012-03-13,spring,1,3,9,Tidak,Selasa,Ya,Clear/Few clouds,14.56,0.4697,0.82,0.2836,18,324,342,dingin
10376,2012-03-13,spring,1,3,10,Tidak,Selasa,Ya,Clear/Few clouds,16.44,0.5,0.77,0.2239,28,115,143,sedang
10377,2012-03-13,spring,1,3,11,Tidak,Selasa,Ya,Clear/Few clouds,17.38,0.5152,0.73,0.2836,64,155,219,sedang
10378,2012-03-13,spring,1,3,12,Tidak,Selasa,Ya,Clear/Few clouds,20.2,0.6061,0.6,0.2836,47,197,244,sedang
10379,2012-03-13,spring,1,3,13,Tidak,Selasa,Ya,Clear/Few clouds,20.2,0.6061,0.6,0.3881,53,180,233,sedang
10380,2012-03-13,spring,1,3,14,Tidak,Selasa,Ya,Clear/Few clouds,22.08,0.6212,0.53,0.3284,52,160,212,hangat
10381,2012-03-13,spring,1,3,15,Tidak,Selasa,Ya,Clear/Few clouds,24.9,0.6364,0.39,0.2239,68,196,264,hangat
10382,2012-03-13,spring,1,3,16,Tidak,Selasa,Ya,Clear/Few clouds,25.84,0.6515,0.34,0.3881,53,312,365,hangat
10383,2012-03-13,spring,1,3,17,Tidak,Selasa,Ya,Clear/Few clouds,24.9,0.6364,0.37,0.1045,62,614,676,hangat
10384,2012-03-13,spring,1,3,18,Tidak,Selasa,Ya,Clear/Few clouds,24.9,0.6364,0.34,0.2985,96,638,734,hangat
10385,2012-03-13,spring,1,3,19,Tidak,Selasa,Ya,Clear/Few clouds,22.08,0.6212,0.47,0.2239,50,429,479,hangat
10386,2012-03-13,spring,1,3,20,Tidak,Selasa,Ya,Clear/Few clouds,20.2,0.6212,0.49,0.1642,45,306,351,sedang
10387,2012-03-13,spring,1,3,21,Tidak,Selasa,Ya,Clear/Few clouds,19.26,0.5455,0.56,0.1045,44,200,244,sedang
10388,2012-03-13,spring,1,3,22,Tidak,Selasa,Ya,Clear/Few clouds,18.32,0.5303,0.6,0.0896,24,146,170,sedang
10389,2012-03-13,spring,1,3,23,Tidak,Selasa,Ya,Clear/Few clouds,18.32,0.5303,0.56,0.1343,8,79,87,sedang
10390,2012-03-14,spring,1,3,0,Tidak,Rabu,Ya,Clear/Few clouds,17.38,0.5152,0.6,0.1045,5,34,39,sedang
10391,2012-03-14,spring,1,3,1,Tidak,Rabu,Ya,Clear/Few clouds,16.44,0.5,0.63,0.0896,2,25,27,sedang
10392,2012-03-14,spring,1,3,2,Tidak,Rabu,Ya,Clear/Few clouds,15.5,0.4848,0.68,0.194,0,2,2,dingin
10393,2012-03-14,spring,1,3,3,Tidak,Rabu,Ya,Clear/Few clouds,14.56,0.4697,0.72,0.194,1,3,4,dingin
10394,2012-03-14,spring,1,3,4,Tidak,Rabu,Ya,Clear/Few clouds,14.56,0.4697,0.67,0.0896,1,4,5,dingin
10395,2012-03-14,spring,1,3,5,Tidak,Rabu,Ya,Clear/Few clouds,12.68,0.4394,0.82,0.1343,2,25,27,dingin
10396,2012-03-14,spring,1,3,6,Tidak,Rabu,Ya,Clear/Few clouds,12.68,0.4394,0.82,0.0896,1,120,121,dingin
10397,2012-03-14,spring,1,3,7,Tidak,Rabu,Ya,Clear/Few clouds,12.68,0.4394,0.82,0.1045,20,348,368,dingin
10398,2012-03-14,spring,1,3,8,Tidak,Rabu,Ya,Clear/Few clouds,12.68,0.4394,0.82,0.0,34,628,662,dingin
10399,2012-03-14,spring,1,3,9,Tidak,Rabu,Ya,Clear/Few clouds,16.44,0.5,0.68,0.0,26,325,351,sedang
10400,2012-03-14,spring,1,3,10,Tidak,Rabu,Ya,Clear/Few clouds,18.32,0.5303,0.56,0.1045,38,150,188,sedang
10401,2012-03-14,spring,1,3,11,Tidak,Rabu,Ya,Mist + Cloudy,21.14,0.6212,0.41,0.1642,65,155,220,sedang
10402,2012-03-14,spring,1,3,12,Tidak,Rabu,Ya,Mist + Cloudy,22.08,0.6212,0.29,0.0,55,212,267,hangat
10403,2012-03-14,spring,1,3,13,Tidak,Rabu,Ya,Clear/Few clouds,23.02,0.6212,0.27,0.2239,57,197,254,hangat
10404,2012-03-14,spring,1,3,14,Tidak,Rabu,Ya,Clear/Few clouds,24.9,0.6364,0.23,0.3284,61,163,224,hangat
10405,2012-03-14,spring,1,3,15,Tidak,Rabu,Ya,Clear/Few clouds,24.9,0.6364,0.24,0.0,86,197,283,hangat
10406,2012-03-14,spring,1,3,16,Tidak,Rabu,Ya,Clear/Few clouds,25.84,0.6364,0.25,0.194,78,278,356,hangat
10407,2012-03-14,spring,1,3,17,Tidak,Rabu,Ya,Clear/Few clouds,24.9,0.6364,0.28,0.0896,140,642,782,hangat
10408,2012-03-14,spring,1,3,18,Tidak,Rabu,Ya,Clear/Few clouds,24.9,0.6364,0.32,0.0,102,647,749,hangat
10409,2012-03-14,spring,1,3,19,Tidak,Rabu,Ya,Clear/Few clouds,22.08,0.6212,0.33,0.1642,70,402,472,hangat
10410,2012-03-14,spring,1,3,20,Tidak,Rabu,Ya,Clear/Few clouds,21.14,0.6212,0.35,0.1045,44,286,330,sedang
10411,2012-03-14,spring,1,3,21,Tidak,Rabu,Ya,Clear/Few clouds,20.2,0.6212,0.4,0.0896,47,241,288,sedang
10412,2012-03-14,spring,1,3,22,Tidak,Rabu,Ya,Clear/Few clouds,16.44,0.5,0.55,0.1343,43,159,202,sedang
10413,2012-03-14,spring,1,3,23,Tidak,Rabu,Ya,Clear/Few clouds,18.32,0.5303,0.43,0.1642,19,72,91,sedang
10414,2012-03-15,spring,1,3,0,Tidak,Kamis,Ya,Clear/Few clouds,17.38,0.5152,0.49,0.1343,14,46,60,sedang
10415,2012-03-15,spring,1,3,1,Tidak,Kamis,Ya,Clear/Few clouds,15.5,0.4848,0.59,0.1045,15,8,23,dingin
10416,2012-03-15,spring,1,3,2,Tidak,Kamis,Ya,Clear/Few clouds,15.5,0.4848,0.59,0.0,14,5,19,dingin
10417,2012-03-15,spring,1,3,3,Tidak,Kamis,Ya,Clear/Few clouds,15.5,0.4848,0.63,0.0,0,7,7,dingin
10418,2012-03-15,spring,1,3,4,Tidak,Kamis,Ya,Clear/Few clouds,12.68,0.4394,0.77,0.1045,11,3,14,dingin
10419,2012-03-15,spring,1,3,5,Tidak,Kamis,Ya,Clear/Few clouds,13.62,0.4545,0.67,0.0,2,24,26,dingin
10420,2012-03-15,spring,1,3,6,Tidak,Kamis,Ya,Clear/Few clouds,12.68,0.4394,0.72,0.0896,4,113,117,dingin
10421,2012-03-15,spring,1,3,7,Tidak,Kamis,Ya,Clear/Few clouds,12.68,0.4394,0.72,0.0896,14,367,381,dingin
10422,2012-03-15,spring,1,3,8,Tidak,Kamis,Ya,Clear/Few clouds,12.68,0.4394,0.77,0.1045,21,602,623,dingin
10423,2012-03-15,spring,1,3,9,Tidak,Kamis,Ya,Clear/Few clouds,14.56,0.4697,0.77,0.0896,30,285,315,dingin
10424,2012-03-15,spring,1,3,10,Tidak,Kamis,Ya,Clear/Few clouds,16.44,0.5,0.68,0.1045,34,130,164,sedang
10425,2012-03-15,spring,1,3,11,Tidak,Kamis,Ya,Clear/Few clouds,18.32,0.5303,0.6,0.1343,60,151,211,sedang
10426,2012-03-15,spring,1,3,12,Tidak,Kamis,Ya,Mist + Cloudy,21.14,0.6212,0.5,0.1343,59,206,265,sedang
10427,2012-03-15,spring,1,3,13,Tidak,Kamis,Ya,Mist + Cloudy,23.02,0.6212,0.41,0.0896,62,211,273,hangat
10428,2012-03-15,spring,1,3,14,Tidak,Kamis,Ya,Mist + Cloudy,25.84,0.6515,0.3,0.1045,81,177,258,hangat
10429,2012-03-15,spring,1,3,15,Tidak,Kamis,Ya,Clear/Few clouds,25.84,0.6515,0.32,0.2239,100,187,287,hangat
10430,2012-03-15,spring,1,3,16,Tidak,Kamis,Ya,Clear/Few clouds,25.84,0.6515,0.37,0.3881,95,331,426,hangat
10431,2012-03-15,spring,1,3,17,Tidak,Kamis,Ya,Clear/Few clouds,24.9,0.6364,0.39,0.2537,79,634,713,hangat
10432,2012-03-15,spring,1,3,18,Tidak,Kamis,Ya,Clear/Few clouds,23.02,0.6212,0.44,0.2836,98,648,746,hangat
10433,2012-03-15,spring,1,3,19,Tidak,Kamis,Ya,Mist + Cloudy,22.08,0.6212,0.5,0.194,72,353,425,hangat
10434,2012-03-15,spring,1,3,20,Tidak,Kamis,Ya,Mist + Cloudy,19.26,0.5455,0.6,0.3582,60,270,330,sedang
10435,2012-03-15,spring,1,3,21,Tidak,Kamis,Ya,Clear/Few clouds,17.38,0.5152,0.68,0.2836,36,207,243,sedang
10436,2012-03-15,spring,1,3,22,Tidak,Kamis,Ya,Clear/Few clouds,16.44,0.5,0.68,0.1343,32,137,169,sedang
10437,2012-03-15,spring,1,3,23,Tidak,Kamis,Ya,Clear/Few clouds,14.56,0.4697,0.72,0.194,12,85,97,dingin
10438,2012-03-16,spring,1,3,0,Tidak,Jum'at,Ya,Clear/Few clouds,12.68,0.4394,0.77,0.2537,8,49,57,dingin
10439,2012-03-16,spring,1,3,1,Tidak,Jum'at,Ya,Mist + Cloudy,11.74,0.4242,0.82,0.3284,4,22,26,dingin
10440,2012-03-16,spring,1,3,2,Tidak,Jum'at,Ya,Mist + Cloudy,11.74,0.4242,0.82,0.194,0,4,4,dingin
10441,2012-03-16,spring,1,3,3,Tidak,Jum'at,Ya,Mist + Cloudy,10.8,0.4091,0.87,0.2836,0,3,3,dingin
10442,2012-03-16,spring,1,3,4,Tidak,Jum'at,Ya,Mist + Cloudy,10.8,0.4091,0.87,0.2537,0,3,3,dingin
10443,2012-03-16,spring,1,3,5,Tidak,Jum'at,Ya,Mist + Cloudy,10.8,0.4091,0.87,0.2239,2,30,32,dingin
10444,2012-03-16,spring,1,3,6,Tidak,Jum'at,Ya,Mist + Cloudy,10.8,0.4091,0.87,0.1642,3,96,99,dingin
10445,2012-03-16,spring,1,3,7,Tidak,Jum'at,Ya,Mist + Cloudy,10.8,0.4091,0.87,0.194,13,265,278,dingin
10446,2012-03-16,spring,1,3,8,Tidak,Jum'at,Ya,Mist + Cloudy,10.8,0.4091,0.87,0.2239,28,534,562,dingin
10447,2012-03-16,spring,1,3,9,Tidak,Jum'at,Ya,Mist + Cloudy,11.74,0.4242,0.82,0.0,35,277,312,dingin
10448,2012-03-16,spring,1,3,10,Tidak,Jum'at,Ya,Mist + Cloudy,10.8,0.4091,0.87,0.0896,44,136,180,dingin
10449,2012-03-16,spring,1,3,11,Tidak,Jum'at,Ya,Mist + Cloudy,12.68,0.4394,0.77,0.0,40,167,207,dingin
10450,2012-03-16,spring,1,3,12,Tidak,Jum'at,Ya,Mist + Cloudy,12.68,0.4394,0.82,0.1343,72,222,294,dingin
10451,2012-03-16,spring,1,3,13,Tidak,Jum'at,Ya,Mist + Cloudy,13.62,0.4545,0.77,0.0896,52,208,260,dingin
10452,2012-03-16,spring,1,3,14,Tidak,Jum'at,Ya,Mist + Cloudy,14.56,0.4697,0.72,0.0,56,146,202,dingin
10453,2012-03-16,spring,1,3,15,Tidak,Jum'at,Ya,Light Snow/Rain,13.62,0.4545,0.82,0.1045,19,88,107,dingin
10454,2012-03-16,spring,1,3,16,Tidak,Jum'at,Ya,Light Snow/Rain,14.56,0.4697,0.77,0.0,18,111,129,dingin
10455,2012-03-16,spring,1,3,17,Tidak,Jum'at,Ya,Light Snow/Rain,14.56,0.4697,0.82,0.0896,23,235,258,dingin
10456,2012-03-16,spring,1,3,18,Tidak,Jum'at,Ya,Light Snow/Rain,14.56,0.4697,0.82,0.0896,31,377,408,dingin
10457,2012-03-16,spring,1,3,19,Tidak,Jum'at,Ya,Mist + Cloudy,13.62,0.4545,0.88,0.0,23,273,296,dingin
10458,2012-03-16,spring,1,3,20,Tidak,Jum'at,Ya,Clear/Few clouds,13.62,0.4545,0.88,0.0,31,204,235,dingin
10459,2012-03-16,spring,1,3,21,Tidak,Jum'at,Ya,Mist + Cloudy,12.68,0.4394,0.94,0.0,8,144,152,dingin
10460,2012-03-16,spring,1,3,22,Tidak,Jum'at,Ya,Mist + Cloudy,12.68,0.4394,0.94,0.0,16,132,148,dingin
10461,2012-03-16,spring,1,3,23,Tidak,Jum'at,Ya,Mist + Cloudy,12.68,0.4394,0.94,0.0,22,104,126,dingin
10462,2012-03-17,spring,1,3,0,Tidak,Sabtu,Bukan,Mist + Cloudy,12.68,0.4394,0.94,0.0896,13,87,100,dingin
10463,2012-03-17,spring,1,3,1,Tidak,Sabtu,Bukan,Mist + Cloudy,12.68,0.4394,0.94,0.0,12,57,69,dingin
10464,2012-03-17,spring,1,3,2,Tidak,Sabtu,Bukan,Mist + Cloudy,12.68,0.4394,0.88,0.0,10,32,42,dingin
10465,2012-03-17,spring,1,3,3,Tidak,Sabtu,Bukan,Mist + Cloudy,12.68,0.4394,0.88,0.0,2,24,26,dingin
10466,2012-03-17,spring,1,3,4,Tidak,Sabtu,Bukan,Mist + Cloudy,11.74,0.4242,0.94,0.0,0,2,2,dingin
